symbol,name,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,enterpriseValueMultiple,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,receivablesTurnover,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,% return on investment
KNL,"Knoll, Inc.",5.6366,0.0,0.79605,22.32145,6.3629,10.6811,8.96925,3.6733276911512,0.655320715653325,0.730208602424275,0.0729589017167315,0.33599840590179497,0.080637452197074,0.034843388510485504,0.344679284346675,0.1431,0.26355,0.08305,0.655320715653325,0.730208602424275,0.0729589017167315,6.3629,2.5645,9.22945,6.1995916417137,1.18364345040155,1.3780000000000001,0.82071678762131,0.089620035800962,-57.11095,57.501450000000006,0.0,40.2917,0.0,0.40349999999999997,2.6184000000000003,0.7134459530747701,0.7135528460089,3.7510499999999998,0.27231054406489996,6.3797194145494505,1.5648499999999999,1.3225,0.361,0.2485,6.3629,0.08924352136031949,0.8239711171925801,0.27231054406489996,509.32943077305504,7.31981999410965,4.4536128224741,0.24742085111978002,-0.16845,-0.30119999999999997,-0.27245,-0.3267,-0.3268,-0.3268,-0.0104,-0.00755,-0.47914999999999996,0.08344999999999997,0.24754999999999994,0.0,0.0241,-0.0568,-0.1452,0.015950000000000002,-0.059,0.0,-0.00865,-0.22765,0.0,0.15175,1.01465,0.0,-0.06825,-0.29815,0.009850000000000005,-0.06825,-0.005899999999999999,0.7322500000000001,-0.1473,0.0,-0.1086,54.56773723652771
KOP,"Koppers Holdings, Inc.",11.2573,22.17175,0.58595,24.9033,10.38425,8.174199999999999,6.26625,3.3499910153474,0.59039835280276,0.601210110644075,0.0726797219658595,0.157644818288265,0.0834014605727095,0.026881643797220002,0.40960164719724,0.08025,0.4632,0.13219999999999998,0.59039835280276,0.601210110644075,0.0726797219658595,10.38425,3.4381,7.2075499999999995,7.304514408500101,1.7619343978914,2.685,1.1766179538589001,0.33968702325742,-59.52305,36.3966,0.0,24.398200000000003,0.0,0.48160000000000003,5.49845,0.826736385743435,0.82706670892486,2.7959,0.345093553298695,11.12843044895045,5.30915,4.141,2.2873,0.6839999999999999,10.38425,0.0941628600725745,0.777882215846005,0.345093553298695,333.4,4.88031400966185,2.5531184486373,0.74062816616008,-0.0784,-0.11854999999999999,-0.1187,0.24094999999999994,0.23190000000000005,0.23875000000000002,-0.0026000000000000003,-0.0021500000000000004,0.0,0.55075,2.5856,0.0,-0.29779999999999995,-0.00525,0.0,-0.13285,0.35575,0.0,-0.15625,-0.02965,0.0,0.0,0.0,0.0,0.0,0.08195,0.086,-0.013999999999999999,0.0066,1.2361499999999999,-0.11080000000000001,0.0,-0.0133,3.30125793032268
KRA,Kraton Corp.,1.47535,1.7857500000000002,0.60115,4.9441,9.4778,5.77575,11.49455,3.5598849183866,0.43235620161276,0.386115489243967,0.0719683182647985,0.21297522094126,0.0592525867069466,0.03921972510913314,0.06764379838724,0.0604,0.1065,0.05505,0.43235620161276,0.386115489243967,0.0719683182647985,9.4778,1.5437,3.4859,3.0450120795384503,1.06500232758357,3.14,1.1788146164456,0.4626086933129,-133.8006,41.967600000000004,0.0,58.8535,0.0,0.37460000000000004,0.97485,0.489966372235515,0.49146441638816496,3.309,0.16689002529153502,2.591488740195,2.7357,0.5825,3.2535,0.0,9.4778,0.060138651201733506,0.15709471041796336,0.16689002529153502,27.8135850694445,1.2320387249049851,1.2320387249049851,0.0,0.20045,1.32225,7.44575,166.76215,156.4966,153.4966,0.28895000000000004,0.30095000000000005,0.0,0.28514999999999996,-0.28669999999999995,0.0,0.0,-0.05425,0.0,0.0,-0.12385,0.0,0.0,0.0,0.0,0.0,0.07965,0.0,0.0,0.0,0.19440000000000002,0.007300000000000001,0.0267,0.32280000000000003,-0.1684,-0.050949999999999995,-0.0276,66.98634515023734
KRG,Kite Realty Group Trust,0.6879,0.6879,2.92575,0.0,3.8912,0.0,11.767900000000001,0.46106488462107,0.0,-0.24843017135011,0.20946481737379502,0.613950645911975,0.22260688203072002,-0.0515077907281185,0.0,0.0,-0.01215,0.0,0.0,-0.24843017135011,0.20946481737379502,3.8912,0.6315,0.0,0.10024647450038951,0.092229089018114,0.0,0.0,0.0,0.0,89.87424999999999,0.0,114.44704999999999,0.0,0.5582,1.59955,0.0,0.0,0.8175,0.0,2.8593795049364,1.7622499999999999,-0.8835000000000001,1.9668,-8.8155,3.8912,0.25124245206371,-0.521540768024355,0.0,0.0,0.6728566911574401,0.46285640401908,0.0,-0.13095,-0.2901,-0.3264,-2.57295,-2.40835,-2.40835,0.46605,0.4657,-0.45755,-0.023499999999999993,0.5844499999999999,0.0,-0.10095,-0.2636,0.0,-0.0766,-0.2811,0.0,0.0,0.0,0.0,-0.0624,-0.08929999999999999,0.0,-0.0783,-0.2352,-0.0797,0.0,0.0094,-0.1522,-0.0503,0.0,-0.04445,375.4308446850568
KRNY,Kearny Financial Corp.,1.2761,1.5361,11.0775,92.1639,0.0,54.2401,49.5347,13.396987151086,0.57851380042463,1.0,0.20703296703297,1.0,0.20703296703297,0.11977142857143,0.42148619957537,0.0,0.014,0.0,0.57851380042463,1.0,0.20703296703297,0.0,0.0,0.0,1.6255108748464,0.024307498077838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898,0.4322,0.0,0.0,0.0,0.0,4.8151632141519,0.1357,0.1223,1.9356,2.014,0.0,0.22363076923077,0.90156458841104,0.0,0.0,10.158945686901,2.5720930232558,0.54213153258955,0.1253,0.3989,0.3989,0.0825,0.1207,0.1207,-0.0117,-0.0117,0.2483,0.2405,0.2037,0.0,-0.033,0.0166,0.0,0.0046,0.1118,0.0,-0.1816,-0.1179,0.0,0.0378,0.0117,0.0,0.0,0.0946,0.0,0.0,0.0201,0.0651,-0.0367,0.0,0.0304,82.0669025465499
KRO,"Kronos Worldwide, Inc.",2.79685,2.79685,1.06615,8.2345,6.5466999999999995,18.4796,12.86865,12.10624707434365,0.46543121881682,0.391680625348965,0.054985061224699,0.17614264235115001,0.0476313536456065,0.029851157682602998,0.034568781183179,0.0393,0.0303,0.03765,0.46543121881682,0.391680625348965,0.054985061224699,6.5466999999999995,1.6618,4.2203,2.6731965910965503,0.85542805305471,3.1025,1.7379662405499,0.772639008942105,-98.75425,59.4048,0.0,58.71865,0.0,0.38939999999999997,1.33555,0.537740171862465,0.5386196390590899,2.1208,0.18712170886409502,3.2416500262743,1.06575,0.7575000000000001,1.68835,0.0485,6.5466999999999995,0.081241855462094,0.7130851220364549,0.18712170886409502,49.18398268398251,3.4917626386417497,3.0275716572094,0.05551301684533,0.62035,5.6166,3.05735,-0.045949999999999935,-0.10159999999999991,-0.10159999999999991,0.0143,0.0143,-0.5,15.711500000000001,1.18385,0.0376,0.017800000000000003,-0.0060999999999999995,-0.0335,-0.029899999999999996,0.08565,-0.00975,0.06085,0.0,0.0346,0.022649999999999997,0.05174999999999999,0.0,-0.62105,-0.685,0.1405,-0.1495,0.132,0.6749499999999999,-0.0798,0.0,0.006449999999999997,52.73467319067681
KTOS,"Kratos Defense & Security Solutions, Inc.",1.35935,0.0,0.53635,7.4253,3.91,7.33615,7.81415,3.3162162162162,4.0277777777778,0.037344398340249,-0.015494362143757497,0.198249639114995,-0.012084570588009498,-0.044285026885704,-3.5277777777778,-0.424,-0.1235,-0.030299999999999997,4.0277777777778,0.037344398340249,-0.015494362143757497,3.91,4.00185,190.7469,46.087250245659995,1.07353676782376,1.5779999999999998,1.33473130069975,0.165178810364535,-15.85975,99.08535,0.0,29.7357,0.0,0.3281,0.89255,0.43165543537357,0.44115753774634003,-0.9067500000000001,0.26468341428214504,2.54368933640145,1.66955,1.586,0.9518500000000001,0.0,3.91,0.068597241356598,0.95044792833147,0.26468341428214504,25.9255319148936,34.6304347826085,34.6304347826085,0.0,0.20915,1.2525,1.2825,0.9879499999999999,1.0204,1.0187,0.3444,0.35519999999999996,0.0,2.6184,2.30125,-0.0574,-0.03165,0.025949999999999997,-0.04905,0.21475,0.3448,-0.0973,0.1611,0.0,-0.13440000000000002,-0.20735,-0.26265,0.0,0.0,0.0,0.20795000000000002,6.3158,0.49535,-0.14604999999999999,1.3524500000000002,0.6111,0.0884,544.8911873933152
KVHI,"KVH Industries, Inc. (Delaware)",2.17395,2.2426500000000003,1.9676,10.48245,6.2345,0.0,118.1508,2.62322172297095,0.7307445400923,0.48260187836558,0.02441207155198755,0.381001387466705,0.02106552485591215,0.03610641833784535,-0.23074454009232,0.048600000000000004,0.04215,0.02255,0.7307445400923,0.48260187836558,0.02441207155198755,6.2345,6.47325,7.07175,5.25782019423805,0.942740683606165,5.8245000000000005,4.506765261601201,0.51622770426369,-83.01055,62.90125,0.0,13.776800000000001,0.0,0.03665,0.0438,0.0407098123128955,0.0419606373305935,12.644400000000001,1.378791438564145,1.197036029394,0.36605,-0.1992,0.4608,0.0,6.2345,0.0479979143721145,-2.27761939037564,1.378791438564145,42.7108463260139,0.5274282109373101,0.5274282109373101,0.0,0.17245,9.56665,4.19165,31.0397,28.4762,27.9762,0.002,0.0173,0.0,5.5045,0.33299999999999996,0.07175000000000001,0.08660000000000001,0.09459999999999999,0.0,0.04975,0.0020499999999999963,0.0,0.11665,0.25445,0.1076,0.0518,0.0542,0.0,0.0,0.0,0.15810000000000002,-0.0162,0.1105,0.1027,0.45355,0.18359999999999999,0.11170000000000001,-7.53164752873825
KW,"Kennedy-Wilson Holdings, Inc.",1.4495,1.63125,5.60445,0.0,11.42865,0.0,87.7685,1.424567788899,0.24236139914282,0.243256877648485,0.11159133490615801,0.61725860794662,-0.242030546130455,-0.05423166903533551,0.25763860085718,0.0,-0.037399999999999996,0.0,0.24236139914282,0.243256877648485,0.11159133490615801,11.42865,29.2495,0.0,1.3070325484279801,0.180022635182565,0.0,0.0,0.0,0.0,44.006550000000004,0.0,7.25145,0.0,0.32065,0.5726,0.0,0.0,0.74135,0.0,1.760756381535,-0.4414,-0.2135,1.6769,0.0,11.42865,-0.1249218961243625,-1.9517848864163,0.0,0.0,0.1019665311525,0.07137657180675,0.6464632059327,0.13115,0.9021000000000001,-12.60435,-12.54325,-9.526299999999999,-9.526299999999999,0.3121,0.27785,0.0,0.18289999999999995,0.20090000000000002,0.0,0.0,-0.0462,0.0,0.0,0.0,0.0,0.0,-0.21545,0.0,0.0,-0.01605,0.0,0.0,0.0,0.3358,0.0,0.38,0.29905,-0.01385,0.0,0.3218,681.3767544963871
KWR,Quaker Chemical Corp.,2.0692,3.43975,0.68875,14.2835,4.5933,12.522099999999998,9.0593,1.9744355153264501,0.70728788526694,0.85171018480125,0.077829047548645,0.35086459334289,0.073123934245011,0.047481385880284,0.29271211473306,0.13290000000000002,0.14265,0.07825,0.70728788526694,0.85171018480125,0.077829047548645,4.5933,2.4165,9.10825,6.9023819662232,1.1763652944506,2.0585,1.38158792812345,0.26411245613357504,-62.6027,82.97614999999999,0.0,44.12805,0.0,0.1668,0.42565,0.293355956585235,0.298527901459225,7.385149999999999,0.5657885738649551,2.55199819372405,3.52895,2.4930000000000003,2.3701499999999998,0.474,4.5933,0.0805791169059425,0.7091740716528849,0.5657885738649551,29.650586987368,3.51065277842045,1.8167329106293,0.474338773526525,0.0955,0.5334,0.5765,0.7187,0.6609499999999999,0.6524000000000001,0.045,0.0,0.01375,1.0046499999999998,7.9276,0.03925,0.0066,-0.0451,0.060399999999999995,0.40135,0.35600000000000004,0.010050000000000002,0.41964999999999997,0.14615,0.04635,0.045399999999999996,0.06565,0.01285,0.015300000000000001,0.024550000000000002,0.08545,0.043649999999999994,0.08130000000000001,0.14555,-0.06275,0.0,0.0133,524.1877076057408
LAD,"Lithia Motors, Inc.",0.9216,1.08735,0.15315,23.266849999999998,34.42945,0.0,1.9033499999999997,4.28387314490895,0.62937239469874,0.42038675230267497,0.0227732458346995,0.183703856918425,0.0215053270132785,0.006014972453646451,0.37062760530126004,0.0225,0.0363,0.02995,0.62937239469874,0.42038675230267497,0.0227732458346995,34.42945,20.64625,5.00485,5.04849662416465,2.01360102932285,1.3860000000000001,0.222884124500575,0.0333424148868825,-88.71895,12.2218,0.0,4.11085,0.0,0.5428999999999999,1.61545,0.443887159633335,0.61753337419818,1.74085,-0.0097325558830635,2.97485205408595,-0.1837,-0.809,0.46845,0.1415,34.42945,-0.0023617907833357998,-0.56303451051415,-0.0097325558830635,-0.020524604852396,-1.170147686477035,-0.691570802998685,0.142831110139225,0.0016500000000000056,0.66595,0.7237,0.7677,0.64775,0.65055,0.13690000000000002,0.14155,-0.5,-2.01535,-1.48705,-0.03735,-0.10994999999999999,-0.15365,-0.068,-0.17855,-0.19295,-0.1222,-0.29079999999999995,-0.3079,-0.0025,-0.10455,-0.2,0.0,-0.61005,-0.6777,0.34285,0.016850000000000004,-0.062349999999999996,0.007450000000000005,-0.09444999999999999,0.0,-0.044500000000000005,695.8641389713247
LANC,Lancaster Colony Corp.,3.08215,3.4993,1.29955,13.490300000000001,16.9176,12.89855,11.6278,0.377997831440535,0.65334117720547,0.99559769358211,0.14860461570804,0.230394183665015,0.14408272604918,0.0967665066706425,0.34665882279453,0.28135,0.22920000000000001,0.23865,0.65334117720547,0.99559769358211,0.14860461570804,16.9176,5.89265,9.43525,6.2570297311377505,1.9555414380339,3.5300000000000002,1.74976969551195,0.90512898745017,-10.408850000000001,22.31845,28.40795,14.385100000000001,21.2606,0.0,0.0,0.0,0.0,56.7884,0.0,1.2238503426582,4.28835,3.8949499999999997,2.4788,0.32399999999999995,16.9176,0.11428222782434999,0.905683332577335,0.0,0.0,11.3502924154455,2.7820987004962,0.324169317619095,0.31205,0.651,0.53225,0.82925,0.8916,0.89,-0.02275,-0.0223,0.033299999999999996,0.11785,0.18300000000000002,0.0365,0.0451,0.0928,0.031149999999999997,0.05255,0.13285,0.04185,0.0806,0.2499,0.04405,-0.011099999999999999,0.0302,0.06639999999999999,0.04425,-0.12225000000000001,0.06875,0.01870000000000001,0.06739999999999999,0.1724,-0.5,0.0,0.0785,187.97527597546485
LAWS,"Lawson Products, Inc.",1.2927499999999998,1.61775,0.584,15.3642,6.88195,20.56215,11.894950000000001,1.9994719108404,0.24699138360749,0.486455590965775,0.0191272589448656,0.61496200150935,0.02905847488624995,0.0064159703948179,0.25300861639251,0.0162,0.014299999999999998,0.040299999999999996,0.24699138360749,0.486455590965775,0.0191272589448656,6.88195,2.7338,5.822150000000001,7.274853950034149,1.2944542792005,2.308,1.12796628630947,0.43459737469820003,-138.73585,48.28305,0.0,23.9698,0.0,0.0,0.0,0.0,0.0,17.39415,0.0,1.7115065983440498,1.8019,1.2995,2.8956,-0.39649999999999996,6.88195,0.049723882994531496,0.71178097279457,0.0,0.0,15.610944586880201,3.15773618589085,0.159723223295375,-0.0832,4.21205,6.0362,2.21825,2.21625,2.21625,0.0,0.0,-0.34145000000000003,-0.046,-0.20645000000000002,0.007050000000000001,-0.04825,-0.1557,-0.02435,-0.0524,0.007050000000000001,-0.05965,-0.11405,-0.0663,0.0059,-0.0383,-0.06775,-0.03545,-0.1629,-0.2022,-0.1392,-0.20550000000000002,-0.0654,0.01515,-0.5,0.0,-0.0724,38.67373750204871
LBAI,"Lakeland Bancorp, Inc.",0.79045,1.1852,2.5795500000000002,8.72585,0.0,6.3186,5.7360500000000005,0.73639379539135,0.327430460867195,0.5,0.038410420039419996,1.0,0.08365747704231001,0.051798399205948496,0.172569539132805,0.0,0.0268,0.0,0.327430460867195,0.5,0.038410420039419996,0.0,0.0,0.0,2.8480917424906,0.028984949394696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11075,1.15755,0.0,0.0,0.0,0.0,10.438217080282,1.4134,1.334,1.9475,-0.24199999999999997,0.0,0.466577878730955,0.9206952044964449,0.0,0.0,24.147321181903997,6.31151931283495,0.10876581125397,0.19025,0.8192999999999999,1.5382500000000001,0.60295,0.56985,0.56985,0.00885,0.0,-0.2763,0.6063,0.74595,0.034199999999999994,0.00040000000000000105,-0.02455,0.0764,0.04189999999999999,0.09469999999999998,0.015,-0.00805,0.0053,0.09755,0.06265,0.07605,0.062099999999999995,-0.0364,-0.0356,0.0,0.0,0.028,0.08345,-0.025400000000000006,0.0,0.04865,287.90578205557676
LCI,"Lannett Co., Inc.",1.7205,1.4276499999999999,1.16575,19.82585,3.6912000000000003,4.4138,12.3812,1.7407039920926999,0.61701693600489,0.974614372546535,0.09756030133892349,0.35522413471818004,0.09585172892715549,0.0586938148359965,0.38298306399511,0.10715,0.08605,0.10894999999999999,0.61701693600489,0.974614372546535,0.09756030133892349,3.6912000000000003,1.1161,7.829599999999999,4.5158020387468,0.924804602823285,1.9205,1.3640508077555,0.5637868582650299,-16.646349999999998,101.7982,70.7613,92.80414999999999,23.9256,0.06025,0.0958,0.060747094931089,0.08736188983801749,40.398849999999996,1.71343644838268,1.58888256039495,0.561,0.29955,0.9708,0.0,3.6912000000000003,0.114163449171962,0.14567783919801996,1.71343644838268,24.34136555955085,6.725137086318265,6.725137086318265,0.0,0.84465,1.62025,1.5810499999999998,2.00785,1.9426,1.92405,0.0106,0.0199,0.0,2.4675,10.12575,0.18875,0.17504999999999998,0.18180000000000002,0.17105,0.0731,0.30165,0.12190000000000001,-0.067,0.04545,0.2955,-0.005500000000000001,0.03875,0.0,0.0,0.0,0.0788,0.2854,0.10969999999999999,0.121,-0.07255,0.48219999999999996,0.12055000000000002,162.58452059662835
LCII,"LCI Industries, Inc.",1.9658499999999999,2.5197000000000003,1.0045,8.9449,41.97235,11.11695,9.510950000000001,0.310965368311605,0.31004202610042,0.49760059874967,-0.005060392965012497,0.20906500607829498,-0.0053595089390625,-0.005756623043176,0.18995797389958,0.0169,0.008299999999999995,0.005299999999999999,0.31004202610042,0.49760059874967,-0.005060392965012497,41.97235,14.222000000000001,7.12955,6.064478003310651,1.6240285018770502,3.6774999999999998,1.7205676394955,1.164550351250775,-61.3608,9.8601,0.0,7.0633,0.0,0.0,0.0,0.0,0.0,81.6445,0.0,1.22006558600935,2.401,2.172,2.07935,0.5905,41.97235,0.116219384985042,0.886871616578575,0.0,0.0,20.69274115932475,18.685116925254153,0.5891417564386,0.16754999999999998,-0.2557499999999999,-0.2975000000000001,-0.44709999999999983,-0.4412499999999999,-0.46499999999999986,0.00725,0.008,0.0,6.124,2.0704000000000002,0.04755,-0.05335000000000001,-0.11955,0.1119,0.252,-0.11685,0.159,-0.02225,-0.05655,0.11555,0.10135,0.02125,0.0,0.0,0.0,0.30635,-0.0924,-0.004900000000000002,-0.03695,-0.5,0.0,0.014549999999999993,421.34857978282605
LCNB,LCNB Corp.,1.10025,1.20485,2.3609999999999998,9.51785,0.0,7.95185,6.915100000000001,0.881871819686195,0.7827920213862349,1.0,0.343809885076395,1.0,0.338872821267735,0.26925031620678497,0.217207978613765,0.0,0.1255,0.0,0.7827920213862349,1.0,0.343809885076395,0.0,0.0,0.0,2.00088972141185,0.0424888850988225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562,0.6158,0.0,0.0,0.0,0.0,10.971588580940999,1.68485,1.481,1.7664,0.5485,0.0,0.352329467384715,0.8738448691271501,0.0,0.0,8.1862097146715,1.99109180769265,0.503875507863515,0.10205,0.16560000000000002,0.1654,0.20804999999999998,0.20505,0.202,0.0,0.0037,0.0,0.3091,0.4622,0.0511,0.041150000000000006,0.049699999999999994,0.048100000000000004,0.034999999999999996,0.10049999999999999,0.05315,0.05025,0.097,0.0499,0.053849999999999995,0.06825,0.0551,0.02385,0.01615,0.0,0.0,0.08265,0.1033,2.2929,0.0,0.04365,170.07672822192131
LCTX,"Lineage Cell Therapeutics, Inc.",15.1701,18.635550000000002,90.0519,0.0,0.0,0.0,-42.1716,0.0,0.0,0.0,-2.39801328233935,0.9962624237530651,-2.2427654635357,-2.8442835269505498,0.0,-0.3924,-0.51155,-0.4996,0.0,0.0,-2.39801328233935,0.0,1.02585,94.37545,9.9489829572522,0.1064600378677675,12.492,11.997076811473502,11.997076811473502,-299.38215,0.0,0.0,145.3171,0.0,0.0,0.0,0.0,0.0,-45.5458,0.0,1.6509803409436499,-0.16870000000000002,-0.1725,0.62345,0.0,0.0,-2.14910555741595,0.0,0.0,0.0,-52.762874763617,-52.762874763617,0.0,0.59595,-1.20425,-1.02295,-0.7674,-0.3403,-0.3403,0.304,0.304,0.0,-1.23535,-1.1801,0.1527,0.1179,0.17304999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0822,0.32385,0.0,0.0,0.0,0.0,0.0,0.0923,7.46945,2.6252500000000003,0.0,1.12665,0.6453,-24.434256369395328
LCUT,"Lifetime Brands, Inc.",1.0762,1.5215999999999998,0.29445,19.72205,6.5132,3.79075,3.4821999999999997,2.09064274116835,0.702882656588135,0.492563636880105,0.0600209747304115,0.3804997710065,0.05240636521276949,0.02612989118209405,0.297117343411865,0.074,0.09245,0.0646,0.702882656588135,0.492563636880105,0.0600209747304115,6.5132,6.23405,3.8641499999999995,11.124997956548249,1.5481785126419,2.6319999999999997,1.0321987327103201,0.03210524925462705,-140.1805,57.0428,0.0,17.6224,0.0,0.31179999999999997,0.7616,0.384867287289845,0.428011674972555,2.5037000000000003,0.530126737798285,2.4179138400502,3.90995,3.7135,0.1674,0.0,6.5132,0.111046349201576,0.93846020339777,0.530126737798285,4.9712479464943,21.912369037547997,21.912369037547997,0.0,-0.034949999999999995,1.13845,1.1044,3.75975,3.6809499999999997,3.7548000000000004,0.00275,0.0,-0.5,3.86665,19.74555,0.13685,0.10515,-0.00805,0.00785,0.34965,-0.001,0.07260000000000001,-0.07845,-0.004399999999999987,0.0293,-0.013749999999999998,-0.06815,-1.0,-1.0,-1.0,0.04685,-0.15225,-0.0936,0.14365,-0.2892,0.0,-0.12990000000000002,80.32938414121317
LDL,"Lydall, Inc.",0.7113,0.8480000000000001,0.40035,25.15625,6.876799999999999,5.29795,9.530850000000001,0.75591306200725,0.37581885502706,0.40217640320733,-0.027982697004604002,0.15440433309768498,-0.03034451330953895,-0.02672494705419715,0.12418114497294,-0.039299999999999995,-0.0388,-0.0272,0.37581885502706,0.40217640320733,-0.027982697004604002,6.876799999999999,2.7893,8.515550000000001,3.0743935377904,1.219280697983,2.3535000000000004,1.47326458846165,0.5242146440524951,-49.4153,57.453,0.0,39.4273,0.0,0.02565,0.03745,0.0269158155282225,0.036058697325055,-7.7189499999999995,2.1382040813012,1.46573294660265,0.746,0.2075,1.43515,0.0,6.876799999999999,0.046291810421196,0.22969031738957502,2.1382040813012,8.1762754237732,1.63443668018377,1.63443668018377,0.0,0.07594999999999999,0.13674999999999993,0.23570000000000008,-0.39870000000000005,-0.39344999999999997,-0.39344999999999997,0.00645,0.00995,0.0,-0.2691,-0.5735,-0.00255,-0.02325,-0.04935,-0.0528,-0.081,-0.25955,0.0,-0.0649,-0.17165,0.0263,0.0087,-0.03845,0.0,0.0,0.0,0.17170000000000002,0.032399999999999984,-0.0099,-0.042749999999999996,-0.22405000000000003,0.0,-0.013449999999999997,447.88211938816335
LEAF,Leaf Group Ltd.,0.0,0.0,2.777,0.0,11.513349999999999,2.9121,11.7355,1.302650183723245,0.0,0.0,-0.0466651869497493,0.451811360155965,-0.04734600910359835,-0.067142083775292,0.0,-0.3131,0.65955,0.0,0.0,0.0,-0.0466651869497493,11.513349999999999,9.728850000000001,0.0,6.8541893551853,0.47102451928889,1.084,0.6278004815891649,0.397903806203475,0.0,36.51055,0.0,11.51975,0.0,0.0107,-0.21665,0.0,0.0,-5.63755,1.96155,0.0,20.1942,10.710799999999999,16.6508,0.0,11.513349999999999,0.220659917997135,0.630990927313945,1.96155,0.0,2.7193443627848,2.7193443627848,0.0,0.30674999999999997,0.4634,0.49645,0.019850000000000007,0.24735000000000001,0.24735000000000001,0.287,0.287,0.0,0.33115,0.5959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35409999999999997,0.0,-0.033549999999999996,-0.2436,-0.9231,0.37249999999999994,0.19605,-75.9496102262836
LEE,"Lee Enterprises, Inc.",3.006,0.1004,0.13065,1.1893,9.43345,1.32925,1.1630500000000001,2.4470240527621,0.305683370241205,0.272190139320005,0.015187638959049996,1.0,0.00021147177025999941,-0.042350626560440995,0.194316629758795,-0.20569999999999997,-2.2045,-0.0018500000000000044,0.305683370241205,0.272190139320005,0.015187638959049996,9.43345,4.8256499999999996,55.9978,3.19073432459695,0.537640931526565,0.6174999999999999,0.525016443042795,0.1201806998608815,0.0,36.19245,0.0,14.24475,0.0,0.7617,34.3104,0.962448222413645,0.9651742720995049,0.2337999999999999,0.081141754748773,44.7850914007555,2.016,1.789,0.51485,0.0,9.43345,0.1155464269921075,0.880752359091015,0.081141754748773,1.069607901676545,9.2675881962132,7.90580871770245,0.0,-0.14635,1.46995,1.3624,1.1172,1.1154,1.1154,0.00025,0.0,-0.5,0.012899999999999995,0.07769999999999999,0.0651,0.0205,-0.10125,-0.01805,-0.09040000000000001,-0.20590000000000003,-0.03005,-0.04755,-0.08185,-0.2345,-0.47095,-0.6664000000000001,-1.0,-1.0,-1.0,-0.11649999999999999,-0.24395,-0.14905,0.27985,-0.1001,0.0,-0.15915,31.365935972991238
